id,BIO_anno,class
490,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
491,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
492,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
493,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
494,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
495,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
496,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
497,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
498,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
499,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
500,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
501,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
502,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
503,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
504,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
505,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
506,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
507,B-BANK B-BANK B-BANK B-BANK B-BANK,2
508,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
509,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
510,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
511,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
512,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
513,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
514,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
515,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
516,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
517,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,1
518,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,0
519,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
520,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
521,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
522,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
523,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
524,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
525,B-BANK B-BANK B-BANK B-BANK B-BANK,2
526,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
527,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
528,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,0
529,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
530,B-BANK B-BANK B-BANK B-BANK B-BANK,2
531,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,0
532,B-BANK B-BANK B-BANK,2
533,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,1
534,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
535,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
536,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,0
537,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
538,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
539,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,0
540,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
541,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
542,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
543,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
544,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
545,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
546,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
547,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
548,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,0
549,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,0
550,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
551,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
552,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
553,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
554,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
555,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
556,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
557,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
558,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
559,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
560,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
561,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
562,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
563,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
564,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
565,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
566,B-BANK B-BANK B-BANK B-BANK,2
567,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
568,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
569,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
570,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
571,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
572,B-BANK B-BANK B-BANK B-BANK,2
573,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
574,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
575,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
576,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
577,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
578,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,0
579,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
580,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
581,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
582,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
583,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
584,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
585,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
586,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
587,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,1
588,B-BANK B-BANK B-BANK B-BANK B-BANK,2
589,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
590,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
591,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
592,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
593,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
594,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,1
595,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
596,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
597,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
598,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
599,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
600,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
601,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
602,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
603,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
604,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
605,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
606,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
607,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
608,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
609,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
610,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
611,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
612,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
613,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
614,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
615,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
616,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
617,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
618,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
619,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
620,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
621,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,0
622,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
623,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
624,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
